code;locatie;datum;totaal;tegenrichting;hoofdrichting
ZUI;Zuidparklaan;2020-05-29;3494;1367;2127
ZUI;Zuidparklaan;2020-05-30;3192;1223;1969
ZUI;Zuidparklaan;2020-05-31;2503;895;1608
ZUI;Zuidparklaan;2020-06-01;2571;1019;1552
ZUI;Zuidparklaan;2020-06-02;3521;1310;2211
ZUI;Zuidparklaan;2020-06-03;3583;1322;2261
ZUI;Zuidparklaan;2020-06-04;2699;961;1738
ZUI;Zuidparklaan;2020-06-05;2212;823;1389
ZUI;Zuidparklaan;2020-06-06;1998;717;1281
ZUI;Zuidparklaan;2020-06-07;1857;712;1145
ZUI;Zuidparklaan;2020-06-08;2307;869;1438
ZUI;Zuidparklaan;2020-06-09;2925;1201;1724
ZUI;Zuidparklaan;2020-06-10;2926;1261;1665
ZUI;Zuidparklaan;2020-06-11;3071;1322;1749
ZUI;Zuidparklaan;2020-06-12;3451;1470;1981
ZUI;Zuidparklaan;2020-06-13;3020;1381;1639
ZUI;Zuidparklaan;2020-06-14;2393;1120;1273
ZUI;Zuidparklaan;2020-06-15;3177;1439;1738
ZUI;Zuidparklaan;2020-06-16;3282;1492;1790
ZUI;Zuidparklaan;2020-06-17;2546;1089;1457
ZUI;Zuidparklaan;2020-06-18;3123;1359;1764
ZUI;Zuidparklaan;2020-06-19;3684;1620;2064
ZUI;Zuidparklaan;2020-06-20;3173;1373;1800
ZUI;Zuidparklaan;2020-06-21;2202;1023;1179
ZUI;Zuidparklaan;2020-06-22;3158;1423;1735
ZUI;Zuidparklaan;2020-06-23;3396;1656;1740
ZUI;Zuidparklaan;2020-06-24;3558;1761;1797
ZUI;Zuidparklaan;2020-06-25;3848;1812;2036
ZUI;Zuidparklaan;2020-06-26;3887;1798;2089
ZUI;Zuidparklaan;2020-06-27;2863;1295;1568
ZUI;Zuidparklaan;2020-06-28;2387;1123;1264
ZUI;Zuidparklaan;2020-06-29;3265;1481;1784
ZUI;Zuidparklaan;2020-06-30;2851;1292;1559
ZUI;Zuidparklaan;2020-07-01;2705;1174;1531
ZUI;Zuidparklaan;2020-07-02;3372;1490;1882
ZUI;Zuidparklaan;2020-07-03;3486;1493;1993
ZUI;Zuidparklaan;2020-07-04;2082;929;1153
ZUI;Zuidparklaan;2020-07-05;1775;756;1019
ZUI;Zuidparklaan;2020-07-06;2899;1298;1601
ZUI;Zuidparklaan;2020-07-07;3197;1438;1759
ZUI;Zuidparklaan;2020-07-08;1858;856;1002
ZUI;Zuidparklaan;2020-07-09;2521;1126;1395
ZUI;Zuidparklaan;2020-07-10;2761;1287;1474
ZUI;Zuidparklaan;2020-07-11;2497;1166;1331
ZUI;Zuidparklaan;2020-07-12;1976;941;1035
ZUI;Zuidparklaan;2020-07-13;2754;1248;1506
ZUI;Zuidparklaan;2020-07-14;2156;983;1173
ZUI;Zuidparklaan;2020-07-15;2585;1124;1461
ZUI;Zuidparklaan;2020-07-16;2232;952;1280
ZUI;Zuidparklaan;2020-07-17;2962;1323;1639
ZUI;Zuidparklaan;2020-07-18;2522;1136;1386
ZUI;Zuidparklaan;2020-07-19;2090;951;1139
ZUI;Zuidparklaan;2020-07-20;2478;1150;1328
ZUI;Zuidparklaan;2020-07-21;1943;883;1060
ZUI;Zuidparklaan;2020-07-22;2570;1171;1399
ZUI;Zuidparklaan;2020-07-23;2682;1239;1443
ZUI;Zuidparklaan;2020-07-24;2431;1088;1343
ZUI;Zuidparklaan;2020-07-25;1808;809;999
ZUI;Zuidparklaan;2020-07-26;1689;735;954
ZUI;Zuidparklaan;2020-07-27;2117;916;1201
ZUI;Zuidparklaan;2020-07-28;2307;1041;1266
ZUI;Zuidparklaan;2020-07-29;2367;1074;1293
ZUI;Zuidparklaan;2020-07-30;2421;1119;1302
ZUI;Zuidparklaan;2020-07-31;2306;1142;1164
ZUI;Zuidparklaan;2020-08-01;2247;1012;1235
ZUI;Zuidparklaan;2020-08-02;2134;1008;1126
ZUI;Zuidparklaan;2020-08-03;2325;1036;1289
ZUI;Zuidparklaan;2020-08-04;2684;1161;1523
ZUI;Zuidparklaan;2020-08-05;2739;1220;1519
ZUI;Zuidparklaan;2020-08-06;2584;1217;1367
ZUI;Zuidparklaan;2020-08-07;2736;1290;1446
ZUI;Zuidparklaan;2020-08-08;2069;918;1151
ZUI;Zuidparklaan;2020-08-09;1889;853;1036
ZUI;Zuidparklaan;2020-08-10;2765;1258;1507
ZUI;Zuidparklaan;2020-08-11;2917;1250;1667
ZUI;Zuidparklaan;2020-08-12;2820;1313;1507
ZUI;Zuidparklaan;2020-08-13;2634;1159;1475
ZUI;Zuidparklaan;2020-08-14;2827;1184;1643
ZUI;Zuidparklaan;2020-08-15;2223;918;1305
ZUI;Zuidparklaan;2020-08-16;1867;801;1066
ZUI;Zuidparklaan;2020-08-17;2682;1166;1516
ZUI;Zuidparklaan;2020-08-18;2993;1308;1685
ZUI;Zuidparklaan;2020-08-19;2739;1239;1500
ZUI;Zuidparklaan;2020-08-20;3085;1380;1705
ZUI;Zuidparklaan;2020-08-21;3458;1509;1949
ZUI;Zuidparklaan;2020-08-22;2568;1156;1412
ZUI;Zuidparklaan;2020-08-23;1856;876;980
ZUI;Zuidparklaan;2020-08-24;2621;1184;1437
ZUI;Zuidparklaan;2020-08-25;2572;1157;1415
ZUI;Zuidparklaan;2020-08-26;2474;1137;1337
ZUI;Zuidparklaan;2020-08-27;3087;1385;1702
ZUI;Zuidparklaan;2020-08-28;2901;1300;1601
ZUI;Zuidparklaan;2020-08-29;2400;1117;1283
ZUI;Zuidparklaan;2020-08-30;1621;758;863
ZUI;Zuidparklaan;2020-08-31;3021;1405;1616
ZUI;Zuidparklaan;2020-09-01;3385;1562;1823
ZUI;Zuidparklaan;2020-09-02;3527;1613;1914
ZUI;Zuidparklaan;2020-09-03;3328;1478;1850
ZUI;Zuidparklaan;2020-09-04;3661;1594;2067
ZUI;Zuidparklaan;2020-09-05;2688;1242;1446
ZUI;Zuidparklaan;2020-09-06;2370;1132;1238
ZUI;Zuidparklaan;2020-09-07;3272;1490;1782
ZUI;Zuidparklaan;2020-09-08;3211;1418;1793
ZUI;Zuidparklaan;2020-09-09;3273;1498;1775
ZUI;Zuidparklaan;2020-09-10;3477;1579;1898
ZUI;Zuidparklaan;2020-09-11;3662;1720;1942
ZUI;Zuidparklaan;2020-09-12;2745;1269;1476
ZUI;Zuidparklaan;2020-09-13;2154;984;1170
ZUI;Zuidparklaan;2020-09-14;3337;1589;1748
ZUI;Zuidparklaan;2020-09-15;3675;1664;2011
ZUI;Zuidparklaan;2020-09-16;3616;1681;1935
ZUI;Zuidparklaan;2020-09-17;3714;1753;1961
ZUI;Zuidparklaan;2020-09-18;3745;1745;2000
ZUI;Zuidparklaan;2020-09-19;2954;1360;1594
ZUI;Zuidparklaan;2020-09-20;2513;1198;1315
ZUI;Zuidparklaan;2020-09-21;4156;1966;2190
ZUI;Zuidparklaan;2020-09-22;4270;1954;2316
ZUI;Zuidparklaan;2020-09-23;3693;1637;2056
ZUI;Zuidparklaan;2020-09-24;3352;1505;1847
ZUI;Zuidparklaan;2020-09-25;2495;1119;1376
ZUI;Zuidparklaan;2020-09-26;1053;457;596
ZUI;Zuidparklaan;2020-09-27;1421;591;830
ZUI;Zuidparklaan;2020-09-28;2332;1059;1273
ZUI;Zuidparklaan;2020-09-29;3453;1549;1904
ZUI;Zuidparklaan;2020-09-30;3483;1566;1917
ZUI;Zuidparklaan;2020-10-01;2778;1208;1570
ZUI;Zuidparklaan;2020-10-02;2538;1148;1390
ZUI;Zuidparklaan;2020-10-03;1988;814;1174
ZUI;Zuidparklaan;2020-10-04;1575;735;840
ZUI;Zuidparklaan;2020-10-05;3001;1327;1674
ZUI;Zuidparklaan;2020-10-06;3213;1438;1775
ZUI;Zuidparklaan;2020-10-07;3275;1477;1798
ZUI;Zuidparklaan;2020-10-08;3122;1357;1765
ZUI;Zuidparklaan;2020-10-09;3629;1724;1905
ZUI;Zuidparklaan;2020-10-10;2143;986;1157
ZUI;Zuidparklaan;2020-10-11;1241;529;712
ZUI;Zuidparklaan;2020-10-12;3052;1380;1672
ZUI;Zuidparklaan;2020-10-13;2721;1195;1526
ZUI;Zuidparklaan;2020-10-14;3082;1435;1647
ZUI;Zuidparklaan;2020-10-15;3303;1451;1852
ZUI;Zuidparklaan;2020-10-16;3288;1483;1805
ZUI;Zuidparklaan;2020-10-17;2364;1022;1342
ZUI;Zuidparklaan;2020-10-18;2070;871;1199
ZUI;Zuidparklaan;2020-10-19;2863;1233;1630
ZUI;Zuidparklaan;2020-10-20;2641;1180;1461
ZUI;Zuidparklaan;2020-10-21;2567;1152;1415
ZUI;Zuidparklaan;2020-10-22;2854;1274;1580
ZUI;Zuidparklaan;2020-10-23;3044;1320;1724
ZUI;Zuidparklaan;2020-10-24;1991;847;1144
ZUI;Zuidparklaan;2020-10-25;1246;499;747
ZUI;Zuidparklaan;2020-10-26;2557;1144;1413
ZUI;Zuidparklaan;2020-10-27;2426;1060;1366
ZUI;Zuidparklaan;2020-10-28;2260;975;1285
ZUI;Zuidparklaan;2020-10-29;2219;950;1269
ZUI;Zuidparklaan;2020-10-30;2556;1064;1492
ZUI;Zuidparklaan;2020-10-31;1950;783;1167
ZUI;Zuidparklaan;2020-11-01;1163;454;709
ZUI;Zuidparklaan;2020-11-02;1228;509;719
ZUI;Zuidparklaan;2020-11-03;1597;674;923
ZUI;Zuidparklaan;2020-11-04;1704;724;980
ZUI;Zuidparklaan;2020-11-05;1735;759;976
ZUI;Zuidparklaan;2020-11-06;1669;714;955
ZUI;Zuidparklaan;2020-11-07;1457;649;808
ZUI;Zuidparklaan;2020-11-08;1471;627;844
ZUI;Zuidparklaan;2020-11-09;1825;784;1041
ZUI;Zuidparklaan;2020-11-10;1668;695;973
ZUI;Zuidparklaan;2020-11-11;1536;618;918
ZUI;Zuidparklaan;2020-11-12;1921;823;1098
ZUI;Zuidparklaan;2020-11-13;1881;797;1084
ZUI;Zuidparklaan;2020-11-14;1688;670;1018
ZUI;Zuidparklaan;2020-11-15;809;304;505
ZUI;Zuidparklaan;2020-11-16;1989;857;1132
ZUI;Zuidparklaan;2020-11-17;2384;1012;1372
ZUI;Zuidparklaan;2020-11-18;2521;1055;1466
ZUI;Zuidparklaan;2020-11-19;1811;761;1050
ZUI;Zuidparklaan;2020-11-20;2133;915;1218
ZUI;Zuidparklaan;2020-11-21;1588;667;921
ZUI;Zuidparklaan;2020-11-22;930;368;562
ZUI;Zuidparklaan;2020-11-23;2091;874;1217
ZUI;Zuidparklaan;2020-11-24;2212;951;1261
ZUI;Zuidparklaan;2020-11-25;2083;907;1176
ZUI;Zuidparklaan;2020-11-26;2304;1022;1282
ZUI;Zuidparklaan;2020-11-27;2208;916;1292
ZUI;Zuidparklaan;2020-11-28;1514;634;880
ZUI;Zuidparklaan;2020-11-29;958;419;539
ZUI;Zuidparklaan;2020-11-30;1537;699;838
ZUI;Zuidparklaan;2020-12-01;1989;914;1075
ZUI;Zuidparklaan;2020-12-02;2190;980;1210
ZUI;Zuidparklaan;2020-12-03;1949;871;1078
ZUI;Zuidparklaan;2020-12-04;1936;848;1088
ZUI;Zuidparklaan;2020-12-05;1431;585;846
ZUI;Zuidparklaan;2020-12-06;1031;441;590
ZUI;Zuidparklaan;2020-12-07;1659;751;908
ZUI;Zuidparklaan;2020-12-08;1984;895;1089
ZUI;Zuidparklaan;2020-12-09;1933;876;1057
ZUI;Zuidparklaan;2020-12-10;1996;912;1084
ZUI;Zuidparklaan;2020-12-11;1743;775;968
ZUI;Zuidparklaan;2020-12-12;1443;614;829
ZUI;Zuidparklaan;2020-12-13;1197;487;710
ZUI;Zuidparklaan;2020-12-14;2122;912;1210
ZUI;Zuidparklaan;2020-12-15;2089;877;1212
ZUI;Zuidparklaan;2020-12-16;2302;1007;1295
ZUI;Zuidparklaan;2020-12-17;2318;1008;1310
ZUI;Zuidparklaan;2020-12-18;2487;1038;1449
ZUI;Zuidparklaan;2020-12-19;1501;623;878
ZUI;Zuidparklaan;2020-12-20;1368;541;827
ZUI;Zuidparklaan;2020-12-21;1421;622;799
ZUI;Zuidparklaan;2020-12-22;1968;867;1101
ZUI;Zuidparklaan;2020-12-23;1614;730;884
ZUI;Zuidparklaan;2020-12-24;1121;543;578
ZUI;Zuidparklaan;2020-12-25;559;264;295
ZUI;Zuidparklaan;2020-12-26;1082;469;613
ZUI;Zuidparklaan;2020-12-27;523;213;310
ZUI;Zuidparklaan;2020-12-28;1329;620;709
ZUI;Zuidparklaan;2020-12-29;1377;622;755
ZUI;Zuidparklaan;2020-12-30;1379;594;785
ZUI;Zuidparklaan;2020-12-31;1120;508;612
ZUI;Zuidparklaan;2021-01-01;691;273;418
ZUI;Zuidparklaan;2021-01-02;1160;507;653
ZUI;Zuidparklaan;2021-01-03;966;404;562
ZUI;Zuidparklaan;2021-01-04;1574;725;849
ZUI;Zuidparklaan;2021-01-05;1793;831;962
ZUI;Zuidparklaan;2021-01-06;1679;788;891
ZUI;Zuidparklaan;2021-01-07;1620;748;872
ZUI;Zuidparklaan;2021-01-08;1854;853;1001
ZUI;Zuidparklaan;2021-01-09;1282;569;713
ZUI;Zuidparklaan;2021-01-10;948;405;543
ZUI;Zuidparklaan;2021-01-11;1686;755;931
ZUI;Zuidparklaan;2021-01-12;1608;750;858
ZUI;Zuidparklaan;2021-01-13;1730;769;961
ZUI;Zuidparklaan;2021-01-14;1268;593;675
ZUI;Zuidparklaan;2021-01-15;1708;796;912
ZUI;Zuidparklaan;2021-01-16;790;355;435
ZUI;Zuidparklaan;2021-01-17;836;344;492
ZUI;Zuidparklaan;2021-01-28;1597;711;886
ZUI;Zuidparklaan;2021-01-29;1939;892;1047
ZUI;Zuidparklaan;2021-01-30;814;362;452
ZUI;Zuidparklaan;2021-01-31;722;318;404
ZUI;Zuidparklaan;2021-02-01;1610;740;870
ZUI;Zuidparklaan;2021-02-02;1651;748;903
ZUI;Zuidparklaan;2021-02-03;1430;650;780
ZUI;Zuidparklaan;2021-02-04;1754;795;959
ZUI;Zuidparklaan;2021-02-05;2058;954;1104
ZUI;Zuidparklaan;2021-02-06;1259;519;740
ZUI;Zuidparklaan;2021-02-07;434;203;231
ZUI;Zuidparklaan;2021-02-08;753;353;400
ZUI;Zuidparklaan;2021-02-09;973;452;521
ZUI;Zuidparklaan;2021-02-10;1132;555;577
ZUI;Zuidparklaan;2021-02-11;1300;588;712
ZUI;Zuidparklaan;2021-02-12;1334;631;703
ZUI;Zuidparklaan;2021-02-13;859;405;454
ZUI;Zuidparklaan;2021-02-14;742;355;387
ZUI;Zuidparklaan;2021-02-15;1202;564;638
ZUI;Zuidparklaan;2021-02-16;1553;709;844
ZUI;Zuidparklaan;2021-02-17;1811;842;969
ZUI;Zuidparklaan;2021-02-18;1462;613;849
ZUI;Zuidparklaan;2021-02-19;1805;878;927
ZUI;Zuidparklaan;2021-02-20;1624;758;866
ZUI;Zuidparklaan;2021-02-21;1416;638;778
ZUI;Zuidparklaan;2021-02-22;2025;962;1063
ZUI;Zuidparklaan;2021-02-23;2194;1003;1191
ZUI;Zuidparklaan;2021-02-24;2488;1216;1272
ZUI;Zuidparklaan;2021-02-25;2185;1030;1155
ZUI;Zuidparklaan;2021-02-26;2173;1040;1133
ZUI;Zuidparklaan;2021-02-27;1468;681;787
ZUI;Zuidparklaan;2021-02-28;1203;565;638
ZUI;Zuidparklaan;2021-03-01;2067;964;1103
ZUI;Zuidparklaan;2021-03-02;2264;1090;1174
ZUI;Zuidparklaan;2021-03-03;2415;1187;1228
ZUI;Zuidparklaan;2021-03-04;1688;785;903
ZUI;Zuidparklaan;2021-03-05;2048;982;1066
ZUI;Zuidparklaan;2021-03-06;1519;717;802
ZUI;Zuidparklaan;2021-03-07;1169;547;622
ZUI;Zuidparklaan;2021-03-08;2028;946;1082
ZUI;Zuidparklaan;2021-03-09;1855;871;984
ZUI;Zuidparklaan;2021-03-10;1815;839;976
ZUI;Zuidparklaan;2021-03-11;1646;735;911
ZUI;Zuidparklaan;2021-03-12;1697;774;923
ZUI;Zuidparklaan;2021-03-13;1138;520;618
ZUI;Zuidparklaan;2021-03-14;997;440;557
ZUI;Zuidparklaan;2021-03-15;1867;862;1005
ZUI;Zuidparklaan;2021-03-16;1593;735;858
ZUI;Zuidparklaan;2021-03-17;1807;847;960
ZUI;Zuidparklaan;2021-03-18;1843;846;997
ZUI;Zuidparklaan;2021-03-19;2200;1022;1178
ZUI;Zuidparklaan;2021-03-20;1607;787;820
ZUI;Zuidparklaan;2021-03-21;945;442;503
ZUI;Zuidparklaan;2021-03-22;1919;927;992
ZUI;Zuidparklaan;2021-03-23;2205;1070;1135
ZUI;Zuidparklaan;2021-03-24;2522;1193;1329
ZUI;Zuidparklaan;2021-03-25;2262;1079;1183
ZUI;Zuidparklaan;2021-03-26;2352;1055;1297
ZUI;Zuidparklaan;2021-03-27;1374;582;792
ZUI;Zuidparklaan;2021-03-28;1152;504;648
ZUI;Zuidparklaan;2021-03-29;2083;974;1109
ZUI;Zuidparklaan;2021-03-30;2474;1167;1307
ZUI;Zuidparklaan;2021-03-31;2503;1223;1280
ZUI;Zuidparklaan;2021-04-01;2462;1140;1322
ZUI;Zuidparklaan;2021-04-02;2089;957;1132
ZUI;Zuidparklaan;2021-04-03;1413;648;765
ZUI;Zuidparklaan;2021-04-04;1169;534;635
ZUI;Zuidparklaan;2021-04-05;698;314;384
ZUI;Zuidparklaan;2021-04-06;1078;475;603
ZUI;Zuidparklaan;2021-04-07;1278;568;710
ZUI;Zuidparklaan;2021-04-08;1808;801;1007
ZUI;Zuidparklaan;2021-04-09;1948;895;1053
ZUI;Zuidparklaan;2021-04-10;893;399;494
ZUI;Zuidparklaan;2021-04-11;996;429;567
ZUI;Zuidparklaan;2021-04-12;1443;668;775
ZUI;Zuidparklaan;2021-04-13;1760;810;950
ZUI;Zuidparklaan;2021-04-14;1645;736;909
ZUI;Zuidparklaan;2021-04-15;1735;807;928
ZUI;Zuidparklaan;2021-04-16;1906;911;995
ZUI;Zuidparklaan;2021-04-17;1617;766;851
ZUI;Zuidparklaan;2021-04-18;1383;635;748
ZUI;Zuidparklaan;2021-04-19;2112;979;1133
ZUI;Zuidparklaan;2021-04-20;2365;1055;1310
ZUI;Zuidparklaan;2021-04-21;2395;1132;1263
ZUI;Zuidparklaan;2021-04-22;2322;1129;1193
ZUI;Zuidparklaan;2021-04-23;2324;1149;1175
ZUI;Zuidparklaan;2021-04-24;1803;840;963
ZUI;Zuidparklaan;2021-04-25;1460;691;769
ZUI;Zuidparklaan;2021-04-26;2243;1100;1143
ZUI;Zuidparklaan;2021-04-27;2578;1261;1317
ZUI;Zuidparklaan;2021-04-28;2605;1236;1369
ZUI;Zuidparklaan;2021-04-29;1891;852;1039
ZUI;Zuidparklaan;2021-04-30;2308;1045;1263
ZUI;Zuidparklaan;2021-05-01;1404;629;775
ZUI;Zuidparklaan;2021-05-02;1418;671;747
ZUI;Zuidparklaan;2021-05-03;2305;1010;1295
ZUI;Zuidparklaan;2021-05-04;1490;656;834
ZUI;Zuidparklaan;2021-05-05;2016;879;1137
ZUI;Zuidparklaan;2021-05-06;2043;910;1133
ZUI;Zuidparklaan;2021-05-07;2485;1152;1333
ZUI;Zuidparklaan;2021-05-08;1964;843;1121
ZUI;Zuidparklaan;2021-05-09;1477;719;758
ZUI;Zuidparklaan;2021-05-10;2202;991;1211
ZUI;Zuidparklaan;2021-05-11;2427;1083;1344
ZUI;Zuidparklaan;2021-05-12;2737;1199;1538
ZUI;Zuidparklaan;2021-05-13;1495;685;810
ZUI;Zuidparklaan;2021-05-14;1870;837;1033
ZUI;Zuidparklaan;2021-05-15;1434;635;799
ZUI;Zuidparklaan;2021-05-16;1220;544;676
ZUI;Zuidparklaan;2021-05-17;1835;811;1024
ZUI;Zuidparklaan;2021-05-18;2368;1069;1299
ZUI;Zuidparklaan;2021-05-19;2206;978;1228
ZUI;Zuidparklaan;2021-05-20;2545;1076;1469
ZUI;Zuidparklaan;2021-05-21;2309;1006;1303
ZUI;Zuidparklaan;2021-05-22;1062;487;575
ZUI;Zuidparklaan;2021-05-23;1414;623;791
ZUI;Zuidparklaan;2021-05-24;1035;448;587
ZUI;Zuidparklaan;2021-05-25;1726;774;952
ZUI;Zuidparklaan;2021-05-26;2182;959;1223
ZUI;Zuidparklaan;2021-05-27;2444;1073;1371
ZUI;Zuidparklaan;2021-05-28;2828;1329;1499
ZUI;Zuidparklaan;2021-05-29;2291;1164;1127
ZUI;Zuidparklaan;2021-05-30;1824;900;924
ZUI;Zuidparklaan;2021-05-31;2547;1236;1311
ZUI;Zuidparklaan;2021-06-01;2817;1439;1378
ZUI;Zuidparklaan;2021-06-02;2786;1406;1380
ZUI;Zuidparklaan;2021-06-03;2605;1219;1386
ZUI;Zuidparklaan;2021-06-04;2679;1265;1414
ZUI;Zuidparklaan;2021-06-05;1923;891;1032
ZUI;Zuidparklaan;2021-06-06;1850;913;937
ZUI;Zuidparklaan;2021-06-07;2649;1264;1385
ZUI;Zuidparklaan;2021-06-08;2928;1396;1532
ZUI;Zuidparklaan;2021-06-09;3005;1485;1520
ZUI;Zuidparklaan;2021-06-10;3143;1526;1617
ZUI;Zuidparklaan;2021-06-11;3532;1660;1872
ZUI;Zuidparklaan;2021-06-12;2658;1274;1384
ZUI;Zuidparklaan;2021-06-13;1825;894;931
ZUI;Zuidparklaan;2021-06-14;2773;1404;1369
ZUI;Zuidparklaan;2021-06-15;3107;1620;1487
ZUI;Zuidparklaan;2021-06-16;3147;1556;1591
ZUI;Zuidparklaan;2021-06-17;3249;1612;1637
ZUI;Zuidparklaan;2021-06-18;3129;1428;1701
ZUI;Zuidparklaan;2021-06-19;2294;1075;1219
ZUI;Zuidparklaan;2021-06-20;1823;907;916
ZUI;Zuidparklaan;2021-06-21;2149;1018;1131
ZUI;Zuidparklaan;2021-06-22;2292;1117;1175
ZUI;Zuidparklaan;2021-06-23;2705;1324;1381
ZUI;Zuidparklaan;2021-06-24;2866;1344;1522
ZUI;Zuidparklaan;2021-06-25;2640;1183;1457
ZUI;Zuidparklaan;2021-06-26;1967;874;1093
ZUI;Zuidparklaan;2021-06-27;1759;873;886
ZUI;Zuidparklaan;2021-06-28;2423;1078;1345
ZUI;Zuidparklaan;2021-06-29;2697;1257;1440
ZUI;Zuidparklaan;2021-06-30;2266;1051;1215
ZUI;Zuidparklaan;2021-07-01;2679;1303;1376
ZUI;Zuidparklaan;2021-07-02;2733;1292;1441
ZUI;Zuidparklaan;2021-07-03;2236;1028;1208
ZUI;Zuidparklaan;2021-07-04;1336;596;740
ZUI;Zuidparklaan;2021-07-05;1901;853;1048
ZUI;Zuidparklaan;2021-07-06;2018;921;1097
ZUI;Zuidparklaan;2021-07-07;2425;1192;1233
ZUI;Zuidparklaan;2021-07-08;2271;1002;1269
ZUI;Zuidparklaan;2021-07-09;2461;1083;1378
ZUI;Zuidparklaan;2021-07-10;1791;825;966
ZUI;Zuidparklaan;2021-07-11;1758;810;948
ZUI;Zuidparklaan;2021-07-12;2245;1028;1217
ZUI;Zuidparklaan;2021-07-13;2122;1014;1108
ZUI;Zuidparklaan;2021-07-14;2006;952;1054
ZUI;Zuidparklaan;2021-07-15;2035;962;1073
ZUI;Zuidparklaan;2021-07-16;2356;1093;1263
ZUI;Zuidparklaan;2021-07-17;2182;1111;1071
ZUI;Zuidparklaan;2021-07-18;1678;869;809
ZUI;Zuidparklaan;2021-07-19;2206;1025;1181
ZUI;Zuidparklaan;2021-07-20;2198;1069;1129
ZUI;Zuidparklaan;2021-07-21;1899;1005;894
ZUI;Zuidparklaan;2021-07-22;2288;1110;1178
ZUI;Zuidparklaan;2021-07-23;2298;1157;1141
ZUI;Zuidparklaan;2021-07-24;1936;888;1048
ZUI;Zuidparklaan;2021-07-25;1585;830;755
ZUI;Zuidparklaan;2021-07-26;1698;809;889
ZUI;Zuidparklaan;2021-07-27;1765;807;958
ZUI;Zuidparklaan;2021-07-28;2046;961;1085
ZUI;Zuidparklaan;2021-07-29;2741;1628;1113
ZUI;Zuidparklaan;2021-07-30;2266;1187;1079
ZUI;Zuidparklaan;2021-07-31;1759;853;906
ZUI;Zuidparklaan;2021-08-01;1246;592;654
ZUI;Zuidparklaan;2021-08-02;2266;1273;993
ZUI;Zuidparklaan;2021-08-03;2651;1556;1095
ZUI;Zuidparklaan;2021-08-04;2261;1241;1020
ZUI;Zuidparklaan;2021-08-05;1697;743;954
ZUI;Zuidparklaan;2021-08-06;1535;674;861
ZUI;Zuidparklaan;2021-08-07;1200;561;639
ZUI;Zuidparklaan;2021-08-08;879;426;453
ZUI;Zuidparklaan;2021-08-09;1341;614;727
ZUI;Zuidparklaan;2021-08-10;1364;645;719
ZUI;Zuidparklaan;2021-08-11;1731;772;959
ZUI;Zuidparklaan;2021-08-12;1625;733;892
ZUI;Zuidparklaan;2021-08-13;1595;711;884
ZUI;Zuidparklaan;2021-08-14;1347;605;742
ZUI;Zuidparklaan;2021-08-15;1099;498;601
ZUI;Zuidparklaan;2021-08-16;1304;579;725
ZUI;Zuidparklaan;2021-08-17;1342;663;679
ZUI;Zuidparklaan;2021-08-18;1664;817;847
ZUI;Zuidparklaan;2021-08-19;1819;903;916
ZUI;Zuidparklaan;2021-08-20;1891;899;992
ZUI;Zuidparklaan;2021-08-21;1496;715;781
ZUI;Zuidparklaan;2021-08-22;803;396;407
ZUI;Zuidparklaan;2021-08-23;1725;855;870
ZUI;Zuidparklaan;2021-08-24;2152;1034;1118
ZUI;Zuidparklaan;2021-08-25;1945;894;1051
ZUI;Zuidparklaan;2021-08-26;2004;966;1038
ZUI;Zuidparklaan;2021-08-27;2105;1004;1101
ZUI;Zuidparklaan;2021-08-28;1505;718;787
ZUI;Zuidparklaan;2021-08-29;1154;572;582
ZUI;Zuidparklaan;2021-08-30;1916;906;1010
ZUI;Zuidparklaan;2021-08-31;2115;1017;1098
ZUI;Zuidparklaan;2021-09-01;2341;1103;1238
ZUI;Zuidparklaan;2021-09-02;2307;1042;1265
ZUI;Zuidparklaan;2021-09-03;2355;998;1357
ZUI;Zuidparklaan;2021-09-04;1740;866;874
ZUI;Zuidparklaan;2021-09-05;1459;675;784
ZUI;Zuidparklaan;2021-09-06;2091;870;1221
ZUI;Zuidparklaan;2021-09-07;2175;914;1261
ZUI;Zuidparklaan;2021-09-08;2313;989;1324
ZUI;Zuidparklaan;2021-09-09;2270;971;1299
ZUI;Zuidparklaan;2021-09-10;2243;969;1274
ZUI;Zuidparklaan;2021-09-11;1527;729;798
ZUI;Zuidparklaan;2021-09-12;1339;668;671
ZUI;Zuidparklaan;2021-09-13;2162;948;1214
ZUI;Zuidparklaan;2021-09-14;2133;996;1137
ZUI;Zuidparklaan;2021-09-15;2356;1113;1243
ZUI;Zuidparklaan;2021-09-16;2341;1047;1294
ZUI;Zuidparklaan;2021-09-17;2439;1095;1344
ZUI;Zuidparklaan;2021-09-18;2094;969;1125
ZUI;Zuidparklaan;2021-09-19;3665;1664;2001
ZUI;Zuidparklaan;2021-09-20;2220;998;1222
ZUI;Zuidparklaan;2021-09-21;2481;1116;1365
ZUI;Zuidparklaan;2021-09-22;2607;1168;1439
ZUI;Zuidparklaan;2021-09-23;2624;1201;1423
ZUI;Zuidparklaan;2021-09-24;2687;1177;1510
ZUI;Zuidparklaan;2021-09-25;2018;930;1088
ZUI;Zuidparklaan;2021-09-26;1428;683;745
ZUI;Zuidparklaan;2021-09-27;2768;1386;1382
ZUI;Zuidparklaan;2021-09-28;3038;1444;1594
ZUI;Zuidparklaan;2021-09-29;2717;1315;1402
ZUI;Zuidparklaan;2021-09-30;3100;1566;1534
